X;Y;Label
0.506387203433568;0.229169859901937;"b"
0.305769063812344;0.337928568919165;"b"
0.560025594366699;0.136998475500271;"b"
-0.0825024089904304;0.317503479949006;"b"
0.450333903008748;-0.299704051750503;"b"
0.658038653399999;0.0249358614475234;"b"
0.53363410731322;-0.0107630806767016;"b"
0.246518948232204;-0.0295538003490884;"b"
0.258005314918236;0.354190297015296;"b"
1.16263870775749;-0.000769557847869318;"b"
0.850390929257695;-0.344754472952488;"b"
0.793978784933884;0.0985648231831536;"b"
0.545699846429358;0.203211458916392;"b"
0.540560483625098;0.130390049782194;"b"
0.456328514006931;-0.0328744865421115;"b"
0.632146732287924;-0.16897193422713;"b"
0.669684294100958;0.0607187434427568;"b"
-0.0487655701573633;-0.313021578038668;"b"
0.843970494664282;0.369640618402294;"b"
0.262787395550334;-0.153527226400294;"b"
0.344140150929779;0.0491656738002189;"b"
0.671894701695754;0.243102823920286;"b"
0.274829760055333;-0.414564298667042;"b"
0.269102734556204;0.108186029016337;"b"
1.08283516935708;0.129822146330623;"b"
0.851767029430111;0.31959368552742;"b"
0.793937342194263;0.515913170338672;"b"
0.705442788103067;0.505348250362548;"b"
0.631313386024131;0.724464689023535;"b"
0.989731067095869;-0.365667416460403;"b"
-0.0122370495189806;-0.225744046001524;"b"
0.676602889804291;0.12100077196434;"b"
0.00951587333034143;-0.451960402448528;"b"
0.691368075452204;-0.373649225545088;"b"
0.806429997116028;0.334526746919593;"b"
0.482904112244715;-0.0722811252030698;"b"
1.07286251370272;0.126883603998999;"b"
0.778715491788732;-0.0433987763882386;"b"
0.348682127308783;-0.358347470846109;"b"
0.474537383319523;-0.338661815342944;"b"
0.111974466562955;0.274580247674757;"b"
0.0466274209881542;0.472899189027015;"b"
0.601014325333446;-0.253114921032181;"b"
0.334362432084619;-0.131393499759106;"b"
0.845638273634755;0.171233461908487;"b"
0.717074431167849;-0.124052488926445;"b"
-0.0417033967109574;0.00635307673984937;"b"
0.868367647970913;-0.884146949596705;"b"
0.0443574655882716;-0.534129328999623;"b"
0.573027995986679;0.192660948916659;"b"
0.867890565932968;0.248670841111233;"b"
0.220691133781587;0.353760269242563;"b"
0.454548401667125;-0.267352564776296;"b"
0.468936587696651;-0.129032219054607;"b"
0.0694120582408663;0.191702215987201;"b"
0.494582068662231;0.445003987542868;"b"
0.174598656382927;0.339328125920519;"b"
0.725572172682769;-0.484317232990158;"b"
0.326213203253138;0.0259380926321835;"b"
0.423624842709678;-0.2828687216153;"b"
0.470483207274861;0.12219229038855;"b"
0.478837597095127;0.125631139666818;"b"
0.426904602941952;-0.0441514961812707;"b"
0.0139152798989728;-0.122618078550142;"b"
0.265425214017569;-0.188121513080141;"b"
0.429785907007621;0.240779285541644;"b"
0.506603089553121;0.29636451102802;"b"
1.03457823256176;-0.261899185788959;"b"
0.235026491417519;0.7114702078017;"b"
0.633862800677255;0.0341011516436605;"b"
1.03964863003016;0.319320181142707;"b"
0.995715223451147;0.543451251659924;"b"
0.540005497165104;0.459756103728189;"b"
0.839239810174664;-0.1536005197269;"b"
1.0732067245678;0.0372676740015792;"b"
1.35969887356934;0.248803969510805;"b"
0.288756593763111;-0.396315874198186;"b"
0.666042579667198;-0.212295116042542;"b"
0.349216486883813;-0.131878212680467;"b"
0.690590734576245;-0.313176359212396;"b"
-0.110430817507767;0.185453489610334;"b"
-0.169108844189037;-0.595622194548915;"b"
0.357918910948191;0.0988507688628614;"b"
0.18289799107908;0.407932358416207;"b"
0.227356158826226;0.137101947797683;"b"
0.352727894766437;0.00836532269661218;"b"
0.778957662096416;-0.062655580303353;"b"
0.140032486465468;0.0796203963610661;"b"
1.09129702626552;0.210353810059163;"b"
0.623569726472361;0.072088259928084;"b"
0.104311906186726;0.131898553332749;"b"
0.898361018508826;-0.492088443664967;"b"
0.545102451321939;0.28012338168682;"b"
0.29358425834993;0.0620641865241479;"b"
0.311904227056759;-0.456188301407657;"b"
0.288199252120557;0.127703411271942;"b"
0.622515956329271;-0.271272490512008;"b"
0.609271931169398;0.0858503159149795;"b"
0.43713437782173;-0.282495606690657;"b"
0.355351754710471;0.289817831737657;"b"
0.719130778917572;0.113297274746289;"b"
0.91691294969862;0.391034500221635;"b"
0.414145116343313;0.550820770542138;"b"
0.199283140937975;0.298618438771448;"b"
0.613615190149325;0.0386905389289062;"b"
0.367705590725633;0.176652375960878;"b"
0.665792702494726;0.0675695596749421;"b"
0.589989058527983;-0.115461771056528;"b"
0.387534175841432;-0.517100392205784;"b"
0.0295618481043558;-0.413417078417333;"b"
0.220807616968897;-0.420947698078631;"b"
0.842457261365132;-0.179556940141981;"b"
0.256495101724959;-0.442113060075059;"b"
0.464021427677686;0.187961957429978;"b"
0.703340189249765;0.0742935919569866;"b"
0.249250885108528;-0.537288988067954;"b"
-0.0215576364533092;-0.624484631956725;"b"
0.531627374819541;-0.116715304070507;"b"
0.231027703038045;0.209838550687539;"b"
-0.0837751706875945;-0.144614692373199;"b"
0.304571050712453;-0.468411056210848;"b"
0.72726361378544;-0.46634449145459;"b"
0.390796489562247;0.293239562462622;"b"
0.558896819032977;0.0123168453625465;"b"
0.494141778418757;0.130835066210361;"b"
0.96003773990647;-0.220735936925125;"b"
0.646186512042534;-0.0633484802430633;"b"
0.675913248897287;0.387588429820815;"b"
0.276856651765351;-0.102117517188829;"b"
0.448451106809856;-0.0211308179111186;"b"
0.724038726066517;-0.427537805976636;"b"
0.429263786097234;-0.12017093892514;"b"
0.447643044392185;0.478029103276193;"b"
0.499387555393792;-0.279760190521277;"b"
0.305284135167888;0.18766278303591;"b"
